index	label	text
554	1	很特別的巷弄
555	0	都被樹擋住了
556	1	停車場下來有小火車，收費80元。,建議可以用走的進去就好，約10分鐘左右。
557	1	書院整體保存的很好，裏面有供奉文昌帝君，有經過這只需撥點時間就能讓行程更豐富一點
558	1	冰棒一枝30-40元 …
559	0	位置難停，收費又貴宰觀光客的地方
560	1	草莓文化館裡面有介紹大湖草莓的歷史來由，如何育種與生態。除了來採草莓與買周邊商品外。可以了解一下草莓。不過覺得用的不是很吸引人，來了一次就會沒有興趣
561	1	風景很漂亮,夕陽時景色優美,旁邊被921震壞的水壩依然保留著 …
562	0	一樓櫃台一男一女服務人員態度不佳 指引也亂說==
563	0	沒規矩 沒制度 很爛的兒童樂園
564	1	風景優美，生態完整，很棒的親子活動地點
565	1	享受大自然 可以看見各種動物
566	1	觀光客值得來
567	1	跟家人一起來，當時平日較少人，裡面可以體驗古裝拍照的風格，還有小船可以搭，裡面還販售小吃及飲品，價格都可接受，最遠的地方有間廟，裡面還可以求發財金，祈禱拜拜一下，自己本身非常喜歡老舊的建築物，這裡的氛圍是真的好，而且都很好停車哦。
568	1	第一次來綠色隧道拍照真的好美，很適合一家大小情侶來這美拍，票價200不暈船哦~~
569	1	非常值得參觀的博物館，內含多個種類且稀有的收藏品如動物模型，雕塑，樂器等。只是位置略為偏遠，下火車後要走約15分鐘才到達。
570	1	很少逛
571	0	一堆人在抽煙臭死人，遊覽車也不熄火一直排廢氣
572	1	兩層樓的觀音廟 精緻華麗非凡
573	0	動線差，蚊子多，遊樂設施要排隊，服務又不好，價格又微貴，以後不會再來
574	0	變很差  物價  飲料都很恐怖
575	1	讚，步道入口有停車位，步道沿途有遮蔭，很快地就可走到九蛙處拍照留念。
576	1	是一離市區不遠的寺廟，空氣好，停車又方便，旁有生態環境館，前有登山客咖啡店，登山、健行、沈澱心情皆宜！
577	0	路況不佳，備停車場，門票$150元，花期不抵餐費
578	1	旅遊景點有很多紀念品商店。
579	1	食在没有奇特的地方/物陳五花沿習精神待开拓。
580	1	政府的德政，大家要愛惜使用，資源有限，不要占用露營，支持受益者付費，建立收費制度~
581	0	有一些造景，二樓整修未開放，停車位不多，整個園區單調，外觀看起來非常的老舊，後方有景觀池跟環湖步道，整體就沒什麼值得停下來參觀的地方
582	1	賞櫻花透透新鮮的空氣
583	1	平日人潮還好，假日就絕對是超多人的，大家如果休息可以來吃美食看古蹟，是不錯的選擇哦！
584	0	室內有定期展場，戶外休憩空間寬敞，旁邊還有舊空軍眷村，不定期有活動展演可逛，但是就是屬清水在海線離台中市區較遠...
585	0	兩側常常需要閃樹木，拍照角度會略差
586	1	這座廟是我自己覺得有神在的廟宇，其他的廟宇沒感覺到。,四年前，參加-彰化一日遊-來到這間廟參觀，一踏進廟的中庭，馬上一種心曠神怡，難以言喻的舒爽感迎面襲來，馬上就留下深刻印象。回去後，跟同事聊到孩子問題，她一直懷不上孩子，我建議她要來這裡讓娘娘摸一下肚子，後來有了，目前已經生了第二胎了。,我下個月還會再來此廟拜拜，求神佛保祐我闔家平安。
587	1	東西很多很好逛，不會太擁擠，很推ㄡ
588	1	鬧中取靜、放空腦袋的好地方⋯⋯,茶飲甜點不錯吃:thumbs_up:只是要等很久:face_with_tears_of_joy: …
589	1	隱身在工廠裡面的觀光工廠！,鞋寶觀光工廠！,裡面有導覽解說，門票100元，兒童、老者、特殊人士都是50元，可以折抵DIY手作、餐飲都可以！很方便實際！ …
590	1	花園般的設計，確實引起童年回憶。午餐上菜的速度好快
591	1	第二站：清水紫竹巖,許多虔誠信徒就在寺院裡誦經,很莊嚴⋯ …
592	1	銀河季拍照的好地方
593	1	展覽品豐富，樣式也多，可以給人體驗台灣特有的歷史。定期更換的特展也很不錯，讓人體會到館方的用心
594	0	非常不尊重鄰居安寧的廟宇，不是神的問題，是管廟的人的問題!
595	1	帶小朋友去玩，外面很大也很漂亮小朋友跑跳很適合，裡面有規劃區域，很多區域都非常大方活潑，裡面的擺設也小巧精緻，還能做手工，小朋友玩的很開心！
596	0	門票價錢未統一，差別待遇
597	1	風跟陽光都剛剛好。,鐵道讓我放鬆。
598	1	空氣清新 景色宜人 可惜蚊子太多
599	1	一個非常適合拍照的地方，網媒的哀居景點之一！拍完照如果太無聊可以上個大坑吃個東東芋圓啊:rolling_on_the_floor_laughing: …
600	1	高高低低，無經驗者騎電動輔助務必小心，風景美麗。
601	1	剛整修完成。市政府整地並不理想，外圍景觀用鐵板圍繞，倒不如開放式的樣貌還比較好。住北屯區可以優先晃晃的地方。有小展覽。如素燒陶盆及漆器。離兒童公園也近，洋樓內可以坐著喝下午茶吃點心。現在已整建完成，全開放式，從外就可以全部看到內地樣貌，非常適合假日或平日晚上散步談心的一個好地方。有時候還會有辦理一些展覽。
602	1	但是北美館採用的
603	1	雖然是後疫情時段，注重防護配合中心的措施，還是不失親子互動的園地！
604	1	公園是野餐的好地方，吃飽喝足了就到館內參觀（目前臺南市市民免費），還有星巴克、7-11，黑橋牌.....等廠商，只是附近鄰近臺南機場，風箏、氣球、空拍機.....一些妨害航空安全的東西，是禁止攜帶使用的。晚上是與情人約會的好地方，慢慢地走在園內，詩情畫意。
605	0	之前在裡面上廁所被一個🈸️🈸️怪老頭騷擾
606	1	:smiling_face_with_smiling_eyes:歷史悠久的廟宇，香火鼎盛，人潮絡繹不絕，剛好遇到新竹竹蓮寺信眾們來參拜。燒香拜佛祈求神明護佑，月老廟人也不少，來求姻緣的善男信女也蠻多的。 …
607	1	超棒夜市小吃,很熱鬧，不虛此行
608	1	整理的很舒適的小景點,蟲鳴鳥叫,建築不算大 逛完內部不需要很久的時間 …
609	1	看花的好去處 門票要150非花季可折抵,餐點普通 水果茶應該叫花果茶的,景色還蠻美的 開車前往請注意安全路不太好開
610	1	這裡超多古玩！吃的！玩的
611	1	這裡在三、四十年前是果園，種植梅樹、李樹、枇杷樹！
612	1	最近在追紀曉嵐劇，此景別有一番風味 …
613	0	但我不是三歲小孩子好嗎！  難到是擔心我會製造假車禍嗎？  謝謝不搭了 而且車票貴。 …
614	1	去完大湖採草莓的行程，來到富有教育意義的展館，這裡結合互動式影音，讓參觀的民眾用遊戲的方式，更深刻的了解台灣油礦的歷史軌跡，我們在這裡停留1-2小時，玩的很開心
615	1	連續好幾年來看藝閣~,喜歡民俗的一切,喜歡媽祖 …
616	0	不舒服
617	1	一進去時，導覽員（志工）就問我們需不需要幫你們介紹，我們就說好，導覽員非常的有耐心介紹，還會問需不需要幫我們拍照等，園區很大，下午來可以慢慢逛，小黑蚊有點多，建議帶防蚊液。
618	0	公廁髒亂下流不堪，完全不像文明城市
619	0	對於行動不便的老人家，實在太不方便了！
620	1	有多樣DIY，大人小孩可以同樂，園區大，蹓小孩放風很適合，還有超大玩沙池，展示的工藝品很棒！推！
621	1	吖就中正廟，一顆星是給它的公園綠地
622	1	場域環境很優，解說專業，手作有趣，教學老師很熱情。
623	0	人煙稀少，不是一個適合遊玩的地點
624	1	主祀媽祖稱為旱溪媽祖,被列為臺中市文化資產的古蹟 …
625	1	很壯觀，地方又大，停車超方便
626	1	眼超尖拍到超可愛的鳥❤️
627	1	很有趣的地方,可以認識很多不同種類的木頭,有木頭做出來的東西 …
628	1	創設本館的人，有商業頭腦。能利用單一農產品大賺觀光財，值得其他縣市效法。,這裡賣許多草莓，附近也很多地方，農民積極努力，大方地種草莓。勤奮的精神，值得年輕人多多效法。要種草莓，就努力種，盡量種，但是不要當草莓族。
629	1	拍照的好地方
630	1	超級多文創市集與吃吃喝喝的東西，一整天都可以逛然後到晚上還有DJnight跟啤酒bar供你晚上放鬆與朋友聊天 超chill
631	1	園區很大
632	1	博物館館藏豐富， …
633	1	位於北港鬧區 朝天宮沒有停車場 車可停旁邊朝聖大樓地下停車場 車牌辨識 可電子支付 朝天宮內部香火鼎盛 有廁所 往內部還有供俸其它神 光明燈 寺廟週圍餅店 小吃店很多
634	1	我個人的休閒生活之一，熱愛健走在河濱步道上。而且左右二岸都很愛。
635	1	過年人很多,攤販也跟著變多了,像是個小型夜市 …
636	0	貴，爛，東西都一樣
637	1	國小教科書有教
638	1	風景優美
639	1	時間：2O23/05/07,縣市：苗栗後龍望高寮,說明：又名好旺角，早期軍事雕堡，可眺望台灣海峽，可看日出夕陽，夜晚天候好可看滿天星星
640	0	傳統客家傳統文化館，園區可，但可供參觀的地方稍嫌不足
641	1	日月潭注名的水社碼頭旁有設一條涵碧步道，適合全家大小漫步欣賞碧綠的湖景和湖面上的遊船，步道可以一路逛著日月潭風景區涵碧半島的各處景點，如梅荷園、耶蘇堂、蔣公碼頭和涼亭、杏譠、教師會館、涵碧樓、老人會館、日月行館…等，我繞了涵碧半島一圈從耶蘇堂的後門進入剛好9:30分開門。2021.03是台灣有始以來最嚴重的枯水期，日月潭的水位降低到搭船的浮動平台都露出了支撐立柱，涵碧半島周遭的水位都已經見底可以放牛吃草了，這是我來日月潭這麼多次，第一次看到這麼震撼的景象。
642	1	台灣最早媽祖廟，還有供奉文昌帝君，學子們可去摸摸文昌筆喔！
643	1	很清靜的地方
644	1	肯認本間廟宇文化實合莊嚴肅穆及神聖，惟廟宇抹幾位服務人員以及收驚師傅等人，於服務面態度欠佳。 …
645	1	可以品嚐農會的烏龍茶跟金萱，商品也很齊全
646	0	深海魷魚最小塊180？成年人男子手掌一半要180？
647	0	快四點臨時起意從住宿點騎著機車過去
648	1	3公頃 人行步道 眺望台 小漁港至陸橋下淤泥 紅樹林生長河口潮間帶及海岸沼澤常綠小喬木淨化海水
649	0	摩天輪無預警共乘 付完錢才說現在人多 要跟另外一個家庭共乘 非常不建議情侶來
650	1	文武廟前的湖畔,百看不厭 “日月潭”,悠閒環湖半日遊 ～,美美“ 阿勃勒”
651	1	自從陸客減少以後，日月潭恢復了往日的平靜，讓我們可以輕鬆自在地享受這好山好水的悠閒～,,尤其是騎著自行車:bicycle:，徜徉在票選為世界上最美麗的自行車道上，一邊呼吸著新鮮的空氣，一邊欣賞者美麗的風景，迎著微風，感覺人生是如此美好！ …
652	1	人員服務很親切，有參觀動線和導覽，很適合讓小孩來這走走
653	1	彩繪圖案非常漂亮.非常美.
654	1	做生意
655	1	靠近台中市第二市場，可以買小吃外帶到此吹風賞景，觀魚看鳥，非常舒服、愜意！
656	0	超級短的路
657	1	應該算台灣獨特的體驗，值得一來。
658	1	許多不錯的小吃，在目前的物價來講，都還算可以接受，可以走走逛逛買小吃。東海的雞爪凍還不錯，彎豆冰也很好吃喔:thumbs_up: …
659	0	2022.08.14,傍晚5點多來溫度剛好,夕陽西下，氛圍不錯,另外中間池子裡的魚飽到都不吃飼料，要餵食請到路旁進來的那個大池，那邊的魚超飢餓的感覺，好可憐……呵呵 …
660	1	有許多名產小店可逛
661	1	台中市每年春天的熱門景點，位在廍子公園旁邊，春天一到，路邊及公園的黃花風鈴木盛開時總能吸引眾人前往賞花。本身的造型也很有特色，它旁邊的蝴蝶橋、藍天白雲橋也都是很好拍照的地點。
662	0	爛地方，整個在整修，又不封館
663	0	蚊子超級多
664	1	假日人潮不少，茶花展加上薩克斯風演奏，視覺聽覺雙重享受，有空的話來份下午茶，就真的是五感體驗了
665	1	好個風景優美的地方，車埕的故事豈是幾十張照片能表達出來的。信步走來，入眼的是往昔運送木材的火車頭，散發出淡淡的古思風情，很適合跟朋友來喝杯悠閒的下午茶，或者來場闔家木藝DIY。來的路上遊覽車很多，滿滿的人潮似乎也給車埕帶來青春的活力，商店裡有各式木製紀念品及梅酒可當伴手禮帶回。目前集集通往車埕火車線尚在整修中，真期待不久的將來，又可以看到美麗的集集小火車能在這如詩畫般的青山綠水間奔馳。
666	1	大自然的奧妙，值得來觀賞，週邊有免費停車場，有合菜可以享用，但價格稍微偏貴！
667	1	美麗的地方，人煙稀少，遊客不多！,雞很漂亮，咖啡還不錯！,踏踏青散散步
668	1	參觀須入場費用。
669	1	牌樓前馬路旁附近皆有免費停車場,後山也有些停車位,侍奉武聖關公及儒家孔老夫子等 …
670	1	之前假日來人太多了，這次平日來很少人，天氣又好
671	1	傍晚很適合散步看夕陽
672	1	景點腹地太小，遊客眾多，可以在山區增建之字型步道和親子遊戲區及家庭野餐區與水火同源連結(可參考桃園的虎頭山)，更能吸引遊客到訪爬山。
673	1	曾是水路經商集散地的大里杙，現有的老街建築保存數不多，公所對面有個小小的資料館。,,雖然已不住在那，大里老街仍是記憶裡，那個媽媽帶我去添購食材的地方。
674	1	除了定期及不定期的展覽外，很適合散步溜小孩，隨時見餵魚餵鴿，中央展管二樓外有共享圖書。
675	1	台南首學。
676	1	室內跟室外空間非常大，有無障礙空間設計，停車部分也算方便，裡面沒有用餐部分但有飲料販賣機。很適合帶小朋友來一起參觀，相當有教育的意義，裡面共有4館，其中一個館是在園區外面，若沒有付門票可以免費觀看，成人門票$50元，相當值得票價，廁所部分也很充足不用擔心找不到，如果要體驗地震實驗室，建議一進去就提前去拿預約卡，至於怕太陽太大的朋友，可以免擔心，因為每一館都有遮蔽物，逛起來很輕鬆，園區外的場地記得要上去2樓，有一個很漂亮的彩虹看景台，可以拍一些網紅美景，結束後附近有一個光復新村，步行約7分鐘，也可以去吃個餐或拍拍照。
677	1	1.免費入館參觀~~除了內部特定設施外其餘都是免費的,2.玻璃媽祖廟真的很漂亮，到這裡真的必拍~~。香爐是用玻璃做成的，廟中央還有一小小池子，拍照下去真的太美！
678	0	花季門票不折抵消費，但餐點都是折抵消費的金額，因此餐點價位有拉高。,場地算大，環境也不錯，但有些區域沒整理好，像倉庫一樣放置雜物很不美觀，櫻花樹上還掛滿過年的裝飾品，真的有點俗氣了。,涼亭中的垃圾桶也是一大敗筆，應該是可以用個裝飾格柵修飾一下，會比較不突兀。,感覺就是天然又添加了人工的設計，應該是婆婆媽媽很愛的地方，追求自然的人會覺得不差但就是少了點美中不足的地方。
679	0	需要門票100元（不可抵消費）
680	1	1.推薦假日的糖廠遊園小火車導覧，可瞭解台灣第二年老的糖廠,2.逛糖廠的蔥井隧道裡，就像是在時光旅行般回到過去,3.好吃的古早風味冰淇淋，及餵魚池都是小孩喜愛的，交通方便好上交流道
681	1	鎮瀾宮早在1730年就已建立，為中部最知名的媽祖廟之一，特別是每年一度的回鑾是宗教文化界的大事。
682	1	讓人放鬆的海邊,這裡可以和後龍好望角和舊隧道那邊一起排行程
683	0	戰火金剛真爛！那麼多台才開三台
684	1	真的很美，非常值得來一趟，體驗搭竹筏，而且看看自然生態，孩子一直找螃蟹很開心，行程不會太長，搭一趟再接著找地方用餐玩樂。
685	1	已經到這邊很多次，免費停車。停車場旁邊還有一個大操場，可以運動。本來可以逛的館有四間，但因為設計館還沒佈展。所以就主要的館和地方文物館可以逛。,很多diy可以製作體驗。 …
686	0	夜拍真的可以，但橋樑整體少了七彩光比較可惜些，期待有所改進
687	1	門票100
688	1	不愧是古蹟之都。百年孔廟， 附近還有美術館，文學館，司法博物館，可以一併來個文學古蹟之旅，感受文人氣息。
689	1	出色的
690	0	店家太少
691	1	古蹟保存的很好，見證人心也有無私的一面
692	1	裡面非常漂亮，樹屋宛如迷宮一般，還可以爬到高處看樹屋的全貌，旁邊的德記洋行有展示很多歷史相關的文物，具有高度歷史價值。
693	1	大里涼傘樹肉圓 大里杙文化館 慶源堂 秋櫃長建築必去重要景點 全長200M 紅磚及木材建造街屋
694	1	再現古鎮情懷
695	1	就位屬於台南的奇美博物館啦👍
696	1	一個小漁村…適合來這看海發呆
697	1	來鹿港不容許錯過的景點，還有傳統美食店家就在巷內，最棒的是：免門票！停車問題需要再多加強改善！
698	0	空地閒置 垃圾一堆 鐵網圍欄 煞風景垃圾。
699	0	污垢和惡臭，很多遊客，除了水果和蔬菜，不在這裡吃。
700	1	帶小朋友奔跑玩水的好去處,夏天來微風輕拂，真是避暑勝地,一早來小朋友在大草原奔跑 …
701	1	🌻暢遊充滿文藝氣息的奇美博物館，與英國當代文學家的眼神交會 …
702	1	感受政府建設的用心， 非常值得一去的生態公園， 讓孩子 可在哪邊 輕鬆自在的玩樂一整天
703	1	古色古香 神聖莊嚴 香火鼎盛,台中最負盛名求姻緣的廟
704	1	紅白相間的八角燈塔，旁邊有個城堡幼稚園，相襯之下更美～
705	1	台中大坑風景區附近知名景點，造型獨特的粉紅色弧形鐵橋非常吸引目光，亮麗又浪漫，有著適合散步、慢跑或騎車的步道，值得一遊！
706	1	疫情期間限制人數，防疫做的很好，讓人心安。博物館將台灣歷史描繪細緻，彷彿身歷其境。小型車停車費一次50元。
707	0	裡面衛生很髒。它很擁擠，而且都是關於吉 …
708	1	考生們可以到此一遊 拜拜求心安並寫下祈願卡
709	1	冰棒跟冰淇淋口味滿多的，有古早味，如果有經過的時候是可以來吃個冰，尤其在炎炎夏日
710	1	吹海風看日落的好去處
711	0	很無聊
712	1	進來就做好失心瘋準備，各式草莓製品買好買滿，草莓乖乖大湖限定版，粉色包裝很適合過年喜氣。,,文化館周圍還有草莓香腸跟其他好吃熟食供選擇 …
713	1	美食加美景渡假好地方
714	1	多元廣場，休閑吃飯，打球都行
715	1	台南處處是古蹟，這裡離兩個美術館也近，很方便
716	1	值得停留參觀，走在壩頂，欣賞大甲溪，溪床上河石累累、流水淙淙，而碧綠遼闊的水面，映照著四周青翠山巒，水鳥蕩漾悠游，畫面令人心曠嚮往。
717	1	看見雞精製作過程耗時又費力， 現場可以購買商品有優惠喔
718	0	-》停車費折抵停車時間扣除後，折抵時數過還是有當日最高收費上限的部分，要注意，不要以為沒被折抵，折完還是會記停車費的，這部分也造成常常排隊付錢等待大家不解的問題 …
719	1	因颱風未開放，沿著圍牆觀賞依然充滿古意。
720	1	四月份很適合來這邊健走，來回大約一小時，沿路有有些油桐花開，隧道內燈光特別還有蟲鳴生，好像是播放的很有趣，雖然裡面地面濕濕的還會被滴水，不過夏天感覺涼快，運動健走也很舒服
721	1	有好吃的便當，也有老闆收集的鐵道物品可以參觀，全台僅有的店
722	1	歷史悠久的寺廟，香火很旺，附近的狀元餅好吃
723	0	7/3昨天到訪，停車場施工，上下入口處，防疫期間暫時封閉，無法前往，稍微可惜，附近商家還是零星有營業
724	1	讚.台南的好景點.許董很用心.有公園有寬廣的視野.館內有動物館.兵器館等.
725	1	用心經營,了解鞋的發展，還有專業的解說小姐姐
726	0	他们不给小孩退款，记得一定要收着发票（小孩115以下是免费）
727	0	一趟$200
728	1	人超多，小吃都很好吃，還有一些懷舊小玩具。最重要的是台南傳統的醎酸甜！是百年老店喲，別走錯了。
729	1	平日來 沒有吵雜人群 很好放空
730	1	天氣晴朗，山路景觀絕佳。,雪見休憩區，共有四條步道，棧道維護佳，適合老人小孩漫步林間。
731	0	假日所有人卡在電梯這
732	1	展示很多古代文物，以及歷代總統題字的匾額
733	1	了解雞精製作過程，另有解說員講解豐富，館內有試喝產品，整體服務佳...
734	0	要收費, 感覺不太具有相對價值
735	1	台灣玻璃館是一個位在於彰化鹿港附近的免門票、免停車費的觀光工廠，館內共分為兩層，一樓是商店街，裡面有如百貨商場可供觀光客填飽肚子及購買所需，更可以在一樓提供遊客休憩的功能。台灣玻璃館的二樓則是介紹台灣玻璃的製造過程及台灣玻璃公司創始至今的故事，在一個提供遊憩功能的觀光工廠中還能夠學到諸多新知識，代表台灣玻璃館不但可以遊玩更可以在其中增進知識，達到寓教於樂的功能，這也是為什麼台灣玻璃館在全台許許多多觀光工廠之中脫穎而出的原因，更是使遊客推薦此地的一大要點。 …
736	0	小黑蚊一大堆環境不好
737	1	還可以瀏覽館內展覽的世界古物歷史 …
738	1	我喜歡這裡的日式建築，這裡的有些小攤販假日時才有，風景優美它最大特色就是有一顆很大很大的樹，令人嘆為觀止，真的不容易，像阿里山區的神木，不錯可以來此一遊
739	1	德記與安平樹屋為鄰，很好逛也很特別，合適一家到此一遊，寓教於樂！不過，推薦夏末初秋，這樣小朋友與老人家，才不容易中暑。💪😾👍 …
740	1	適合帶小小孩前往手作木作DIY，解說詳細，當日遇到團體課程，教學人員較為忙碌，有點點等候但教學不馬虎，空間舒適小孩友善的環境 可適當停留大約1～2小時
741	1	場地大，環境好。
742	0	動線太差，產品同質性太高，泡溫泉費用太高。
743	1	目前維護良好，有停車場
744	1	整理的很棒的園區，各個季節都有不同的花可以觀賞，來的季節是5月初，遇上金針花季，看到繡球花也開始綻放了，沿路還有桐花散落一地，門票含停車費150可以抵消費100，裡面有餐點跟飲料都可以折抵，如果不想吃東西，也可以買金針乾或香菇回去煮呢！
745	1	:round_pushpin:PARK2草悟廣場,,經過特別設計的超文青公園，裡頭有不少『多肉仙人掌』，有種沙漠綠洲的fu，而且整個園區搭配白色系的建築，超好拍照的!!!! …
746	1	☆一個很有日式風格建築的地方！
747	1	沒落的老街
748	0	登山步道的部分，怎麼看都不像有在維護的樣子，連指標、圖示都不清不楚，只能自己摸索的走來走去，我也不想超過關園時間離開，管理人員不需要如此的態度惡劣吧！
749	0	餐點真心的貴，又難吃，折抵又有限制 …
750	0	門票價格幾乎是遊樂園的一半價格，裡面設施有些比較好玩的還要在付費，女生不建議穿裙子來，很多天空步道都是玻璃的，很容易就被看光光，然後一些廠區是密閉的完全不開冷氣，夏天來根本無法久待，送的園區餐廳折抵卷有些店還規定只能用於套餐，單項品項不能用，超沒誠意的
751	1	白雪木、黃金楓季,台中新社區,上農場的路略小，花季時車多會車時注意點,農場一年四季都有不同花季，櫻花、繡球、金針⋯
752	1	雖然航道不長但是生態環境不錯，加上解說員介紹，整體是值得的。
753	1	主要拜觀世音佛祖，裡面牆上的畫作很漂亮，後面有個水池及山洞很美
754	1	有點像看地圖解任務的感覺，在一個社區裡頭，每個角落或牆壁都有3D彩繪。,若要全程解完任務，大概要45分的時間，因為是平日去，沒什麼人，舊社里的空氣非常好！
755	0	了無心意
756	0	上來之後讓人非常失望 …
757	0	難停車
758	1	以前晚上比較漂亮,感覺變好多
759	1	風景很美，範圍很大，到處都可以拍照，可以花半天的時間在這裡散步，走累了博物館前面有提供吃的喝的，停車場附近也有便利商店可以補充能量，也很適合帶小孩子來這邊野餐、運動打球等等。
760	0	馬的台北錢太多沒地方花是嗎？動不動就施工放水，設施明明好好的為何要一直施工？施工為何又要放水？水底爛泥太陽一曬臭的要命！
761	0	店員不招呼客人還講電話講的有說有笑 …
762	0	拜託可以遶境不要這麼大聲嗎？隊伍走得很慢可以理解，但音樂跟歌聲已經嚴重擾民了，別人是都不用休息嗎？明明是拜神的，有點公德心好不好
763	1	很適合一天的旅遊👍 …
764	0	不期不待，不受傷害。
765	1	除了是國家第三級古蹟之外，最吸引信徒的莫非是媽祖與月老了吧,,參拜動線也設計很好，不會打結 …
766	1	921受創校園保留地，明顯看出斷層痕跡，大自然力量無情，顯現人類的渺小，謙卑面對這塊土地，珍惜愛護彼處。,ps：可順遊旁邊光復新村文創園區。
767	0	沒有什麼看
768	1	后里區知名的景點之一，園區內不大，但值得來逛逛，冰棒不錯吃，附近也有美食商家。
769	1	環境清幽，衛生滿分
770	1	風景非常漂亮,非常適合全家人一起到山上，吸收芬多精
771	1	車程林班道為早期的振昌木業，專門提煉檜木精油～,現轉型為觀光工廠，提供多樣DIY給遊客體驗！
772	1	如果你喜歡自拍 來這裡就對了 古色古香的建築 怎麼拍都漂亮 坐在樹下 聽著街頭藝人唱歌 吃著簡餐 喝著飲料 看著景色 發呆 很棒 也適合一家老少來走走 只是景區不大 門票一人要一百
773	1	自行車道空氣清新自然，環境清潔舒服，行人與腳踏車共用，部分小孩騎單車速度很快，對行人:woman_walking:步行時有點壓力。 …
774	1	小漁港，走走吃吃的好地方。
775	1	這邊很好逛！吃的、用的、玩的！都可以滿足！ …
776	1	很特別的地方，而且旁邊這棵樹，從來沒看過。一定得來一次看看這景觀
777	0	14：15回程
778	1	蝦餅的店家林立，蠻多元化的街道，但還是覺得安平古堡是這區的重點，台南太多好吃的啦🤣 …
779	0	平日來人潮不多，入口前就有空地停車，附近都是魚塭，應該也不用怕沒位子停。
780	1	有得吃有的逛，停車方便，附近又有公園可以遛小孩。
781	0	我是給六星
782	0	幾乎都是會攢暈的遊樂設施，其它設施都好貴喔
783	1	一家品質、原料、技術兼具的工廠，不管提什麼需求都能滿足我的襪廠,全雙都用極抗臭原料當然比部分抗臭的品牌價格高些，性價比超高超划算！
784	1	因為是雨天去的,拍照其實沒有拍照好看的感覺,不過蠻適合假日時全家一起踏青走走的好所在
785	1	日治時期，日月潭畔原有兩間廟，包括水社村的龍鳳宮及原為卜吉村(今日月村)的益化堂，後來因為日人興建發電工程，日月潭水位上升，兩廟必須遷離，電力株式會社收購了廟宇的資產，廟宇則利用所得的金錢擇地合併建廟，於1934年在日月潭北畔的松柏崙重建廟宇，於1938年完成遷建。 …
786	1	適合天氣好或晚上的時候過去 真的很壯觀很美
787	0	蚊子多
788	1	很好的假期休閒區，小朋友超愛去的
789	1	很棒的古蹟，沒有很多的商業活動，可以放鬆心靈的地方
790	1	台灣民主政治國（議）會體系發展過程，頗為詳細
791	1	這是個傳奇！老街的正對面有大里福興宮、神明非常靈驗，廟前正對面白天就是市集小斜坡下徒步走去就可以到達倒栽榕…。有空過來參拜媽祖、逛逛老街…吃一下在地美食、大里肉圓、涼傘樹肉圓…感覺上很讚喔！
792	0	給一顆星都還便宜了他。入場每個人要100還算人頭的沒有任何消費可抵竟然還收這樣貴。收門票就算了停車費另計費用。除了教堂以外沒啥能看cp值低到極點。來這拍婚紗照。可能回家會被老婆罰跪算盤吧
793	1	這裡真的很特別，晚上拍照很美，燈光效果設計的非常好！,尤其是佈滿鏡子的一個地方，進去拍照超美的:red_heart: …
794	1	好吃又好玩！一定要再來玩，還有好多設施還沒玩到耶！
795	1	解說得很詳細，真的很不錯👍 …
796	1	白沙屯媽祖，山邊媽祖鑾轎往北港進香停駕休息20分鐘！~參拜大甲媽祖請安問好，廟外買我們都愛吃的芋頭小酥餅
797	1	全票50 其餘票價詳見照片,展覽多元化 有實體 手作 地震體驗要在特定時段去排隊領票 因爲每個場次只限25人 雖然體驗很短但蠻特別的 缺點是各個館間動線不清楚 有的通道還封起來 且各館導覽時段似乎跟行程表上的不太一樣 停車方便 附近有光復新村可以一起逛逛
798	1	在中台科技大學念了四年書，一開始不知道到底有哪裡可以去殺課與課之間的空白時間，自從幾年前這個公園落成以後就不怕沒地方可以去散步~鄰近中臺科技大學，有大片草皮可以給孩子們追逐嬉戲，公園旁邊也會有小點心、青菜與水果的攤販，整個公園的週邊幾乎都有停車格可以停車，廁所蠻乾淨的，隨時會有人打掃，出入不會太複雜！大部分都是爸爸媽媽或阿公阿嬤帶著小朋友來追趕跑跳碰XD~如果要找個地方散步殺時間，這裡是很好的選擇:smiling_face_with_heart-eyes: …
799	1	很特別的經驗 河道生態豐富 生態解說員
800	1	111.11.11值得紀錄的日子,台中空污超可怕 后里火燄山直接神隱:face_with_medical_mask:,停車方便且免費 門票$120 (純賞花) …
801	1	低垂的枝椏，兩側互相交錯，形成全台獨一無二的水上綠色隧道，非常浪漫💕 …
802	1	環境清幽，遠望日月潭也視野遼闊，寺廟讓人感覺也很莊嚴。
803	1	平常休閒的好去處~裡面有鴿子群跟魚群還有很多生態，最適合全家大小來的生態公園~,這個公園寬敞，時常有人到這裡運動野餐等，所以晚上的時間有不少街頭藝人表演~供民眾欣賞，也可給予打賞鼓勵。,這兒也提供乾淨舒適的洗手間~維護此公園人人有責~,此外這裡也有Ubike可騎喲！:bicycle::bicycle: …
804	1	非常具有歷史與文化意義的建築，雖無導覽，但每個展區都會有工作人員可詢問相關的典故或是建築意象，若仔細欣賞，可以逛2小時不成問題，130的門票完全值回票價。,館內禁止拍照，但建築外部是可以允許攝影的。由於館內建築歷史已久，以及還擺有珍貴文物，因此不建議太小的孩子前來。
